"CountyFP","Time_fornow_enddate","StartDate","EndDate","DurationDays","Hazard","CropDmg","avg_tmax","avg_tmin","avg_ppt","unique_id","duplicate"
"10003",2016-09-10,2016-09-10,2016-09-10,1,"Heat",0,92.6333708370433,73.6902765105752,0,"10003 2016-09-10",FALSE
"10003",2016-08-20,2016-08-20,2016-08-20,1,"Heat",0,87.8884380733266,66.9653442214517,0,"10003 2016-08-20",FALSE
"10005",2014-06-19,2014-06-18,2014-06-19,2,"Heat",0,93.8411508622108,72.6592065414825,0.0781843743654565,"10005 2014-06-18",FALSE
"10003",2013-07-20,2013-07-15,2013-07-20,6,"Heat",0,92.9762000813204,75.1494014543646,0.00032509264274245,"10003 2013-07-15",FALSE
"10003",2011-06-09,2011-06-08,2011-06-09,2,"Heat",0,90.6987674657036,69.6880028668572,0,"10003 2011-06-08",FALSE
"10001",2011-06-09,2011-06-09,2011-06-09,1,"Heat",0,93.5874546171489,73.287320098877,0,"10001 2011-06-09",FALSE
"24011",2011-06-09,2011-06-09,2011-06-09,1,"Heat",0,95.3820939905503,72.4829882902258,0,"24011 2011-06-09",FALSE
"24015",2010-06-24,2010-06-23,2010-06-24,2,"Heat",0,92.814856828962,71.6121142796108,0.209242281519224,"24015 2010-06-23",FALSE
"10001",2006-08-03,2006-08-01,2006-08-03,3,"Heat",0,94.5766526633815,76.7266526151958,0.0144484044695574,"10001 2006-08-01",FALSE
"10003",2006-08-03,2006-08-01,2006-08-03,3,"Heat",0,95.659735028884,76.7992028909571,0.00508009108031633,"10003 2006-08-01",FALSE
"24019",2002-07-20,2002-07-20,2002-07-20,1,"Heat",0,93.1697206667154,74.5510378356027,0.0105297418846057,"24019 2002-07-20",FALSE
"24041",2002-07-04,2002-07-01,2002-07-04,4,"Heat",0,91.7652108840943,71.708513010025,0.0007440944876674,"24041 2002-07-01",FALSE
"24041",2002-07-30,2002-07-28,2002-07-30,3,"Heat",0,91.3333161926269,74.9531480331421,0.00828320212256447,"24041 2002-07-28",FALSE
"24015",2001-08-10,2001-08-06,2001-08-10,5,"Heat",0,95.599154270717,72.296039919172,0.123210599207374,"24015 2001-08-06",FALSE
"10003",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,90.2022676467895,67.5201499209684,0,"10003 1999-06-07",FALSE
"24011",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,92.372388233858,67.990623586318,0,"24011 1999-06-07",FALSE
"24015",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,91.1627428327288,66.0755616687593,0,"24015 1999-06-07",FALSE
"24029",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,91.6358130745266,68.6727044395779,0,"24029 1999-06-07",FALSE
"24035",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,92.1197209259559,68.3635068564579,0,"24035 1999-06-07",FALSE
"24041",1999-06-09,1999-06-07,1999-06-09,3,"Heat",0,92.1761001281739,69.7940119934082,0,"24041 1999-06-07",FALSE
"24011",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.8655291837804,75.6707764569451,0,"24011 1999-07-04",FALSE
"24015",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.9328952607655,75.7666572025844,0,"24015 1999-07-04",FALSE
"24029",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.3302479785422,77.1791650937951,0,"24029 1999-07-04",FALSE
"24035",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.7122619431594,76.6143551398968,0,"24035 1999-07-04",FALSE
"24041",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.8365682144165,77.8379480514526,0,"24041 1999-07-04",FALSE
"24011",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.3870234620338,70.236458827,0.0565754036141054,"24011 1999-07-23",FALSE
"24015",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.9609873332675,68.858196827722,0.00773535255140262,"24015 1999-07-23",FALSE
"24029",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.068882651951,71.4075043885604,0.0451734566558562,"24029 1999-07-23",FALSE
"24035",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.4172965477253,71.0537276366661,0.0505216157314981,"24035 1999-07-23",FALSE
"24041",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.4012321090698,72.1834879074097,0.0321274715592459,"24041 1999-07-23",FALSE
"10001",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,94.5961303751092,76.2044821367766,0,"10001 1999-07-04",FALSE
"10003",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,95.4513762530159,76.6063823138966,0,"10003 1999-07-04",FALSE
"10005",1999-07-06,1999-07-04,1999-07-06,3,"Heat",0,94.7171234601504,76.4073441641671,0,"10005 1999-07-04",FALSE
"10001",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,91.243223142122,70.7086315998278,0.0272793204376004,"10001 1999-07-23",FALSE
"10003",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,92.5523382747875,70.4807852632859,0.00551901599524311,"10003 1999-07-23",FALSE
"10005",1999-07-31,1999-07-23,1999-07-31,9,"Heat",0,90.8664285709332,71.3060947814545,0.0541469816253935,"10005 1999-07-23",FALSE
"10001",1999-09-17,1999-09-01,1999-09-17,17,"Drought",14620275.52,79.3737018008867,65.2307997488016,0.612332999760286,"10001 1999-09-01",FALSE
"10003",1999-09-17,1999-09-01,1999-09-17,17,"Drought",14620275.52,79.1815781599923,64.2592402576988,0.664629389647295,"10003 1999-09-01",FALSE
"10005",1999-09-17,1999-09-01,1999-09-17,17,"Drought",14620275.52,79.1657444810394,66.1204328410948,0.497721603519661,"10005 1999-09-01",FALSE
"10003",1998-06-26,1998-06-25,1998-06-26,2,"Heat",0,86.8418571808759,71.1845043911653,0,"10003 1998-06-25",FALSE
"10001",1998-07-24,1998-07-20,1998-07-24,5,"Heat",0,92.8143906378495,72.1636235472027,0.060048902164423,"10001 1998-07-20",FALSE
"10003",1998-07-24,1998-07-20,1998-07-24,5,"Heat",0,90.5927794198429,71.0008064314898,0.124311139240558,"10003 1998-07-20",FALSE
"10005",1998-07-24,1998-07-20,1998-07-24,5,"Heat",0,92.7974311486777,73.4093132940515,0.0000920850813681392,"10005 1998-07-20",FALSE
"24019",1998-11-30,1998-11-01,1998-11-30,30,"Drought",3081067.48,58.9502861250509,38.9868057429043,0.0299301603726712,"24019 1998-11-01",FALSE
"24039",1998-11-30,1998-11-01,1998-11-30,30,"Drought",3081067.48,59.7521128342833,37.9020253644663,0.0239855409098571,"24039 1998-11-01",FALSE
"24045",1998-11-30,1998-11-01,1998-11-30,30,"Drought",3081067.48,59.6514149051602,35.6804762696307,0.0341920015214239,"24045 1998-11-01",FALSE
"10003",1997-08-17,1997-08-16,1997-08-17,2,"Heat",0,91.9179764915915,73.1393441396601,0.00113015284984965,"10003 1997-08-16",FALSE
"51001",1997-09-30,1997-09-01,1997-09-30,30,"Drought",11733971.97,78.6452804741493,62.0181998092526,0.0416456404977357,"51001 1997-09-01",FALSE
"51131",1997-09-30,1997-09-01,1997-09-30,30,"Drought",17992090.35,78.6617282766666,62.6684667655657,0.0388898380624466,"51131 1997-09-01",FALSE
"10003",1996-06-08,1996-06-08,1996-06-08,1,"Heat",0,83.2925352545346,63.1680058871999,0,"10003 1996-06-08",FALSE
"10003",1995-07-18,1995-07-13,1995-07-18,6,"Heat",0,92.4947571614209,71.9022278954001,0.226055562325939,"10003 1995-07-13",FALSE
"10001",1995-07-31,1995-07-01,1995-07-31,31,"Heat",0,88.5603352638336,69.5069049802822,0.092354638316666,"10001 1995-07-01",FALSE
"10003",1995-07-31,1995-07-01,1995-07-31,31,"Heat",0,88.8052405631789,69.1117732582487,0.124353492050705,"10003 1995-07-01",FALSE
"10005",1995-07-31,1995-07-01,1995-07-31,31,"Heat",0,89.2651423130267,70.2524209863529,0.108087549555616,"10005 1995-07-01",FALSE
"24015",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,96.614914449056,72.7316191173735,0.211010707327114,"24015 1995-07-14",FALSE
"24035",1995-07-16,1995-07-14,1995-07-16,3,"Heat",968014.19,95.7057448091178,75.1469827388895,0.0316347631755048,"24035 1995-07-14",FALSE
